ID,credit_score,tenure,balance,number_of_products,has_credit_card,is_active_member,salary,customer_profile,Y
1634,774,1,110646.54,1,0,0,108804.28,This customer is a 43-year-old female from Spain with a credit score of 774.0. She has been a customer for 1.0 year and currently has a balance of 110646.5390625. She has one product with the bank and does not have a credit card or active membership. Her estimated salary is 108804.28125.,0
1635,657,9,0.0,2,0,0,37171.46,This customer is a 50-year-old male from France with a credit score of 657.0. He has been a customer for 9.0 years and currently has a balance of 0.0. He has 2.0 products with the bank but does not have a credit card and is not an active member. His estimated salary is 37171.4609375.,0
1636,629,1,35549.81,2,0,0,49676.33,This customer is a 37-year-old female from Germany with a credit score of 629.0. She has been a customer for 1.0 year and currently has a balance of 35549.80859375. She has 2.0 products with the bank but does not have a credit card and is not an active member. Her estimated salary is 49676.328125.,0
1637,719,5,0.0,2,1,0,145759.7,"This customer is a 39-year-old male from Spain with a credit score of 719.0. He has been a customer for 5.0 years and currently has a balance of 0.0. He has 2.0 products with the bank, including a credit card. He is not an active member but has an estimated salary of 145759.703125.",0
1638,505,10,104498.79,1,0,1,126451.14,"This customer is a 34-year-old male from France with a credit score of 505.0. He has been a customer for 10.0 years and currently has a balance of 104498.7890625. He has one product with the bank and does not have a credit card. However, he is an active member and has an estimated salary of 126451.140625.",0
1639,569,7,0.0,2,1,0,52534.81,"This customer is a 43-year-old male from France with a credit score of 569.0. He has been a customer for 7.0 years and currently has a balance of 0.0. He has 2.0 products with the bank and holds a credit card. However, he is not an active member. His estimated salary is 52534.80859375.",0
1640,585,8,0.0,2,1,0,114182.07,"This customer is a 33-year-old female from Spain with a credit score of 585.0. She has been a customer for 8.0 years and currently has a balance of 0.0. She has 2.0 products with the company and has a credit card. However, she is not an active member. Her estimated salary is 114182.0703125.",0
1641,611,9,115488.52,2,1,1,138656.81,This customer is a 49-year-old female from Germany with a credit score of 611.0. She has been a customer for 9.0 years and currently has a balance of 115488.5234375. She has 2.0 products with the bank and has a credit card. She is an active member and her estimated salary is 138656.8125.,1
1642,820,4,0.0,2,1,0,31422.69,"This customer is a 36-year-old male from France with a credit score of 820.0. He has been a customer for 4.0 years and currently has a balance of 0.0. He has 2.0 products with the bank and has a credit card. However, he is not an active member. His estimated salary is 31422.689453125.",0
1643,559,0,0.0,1,1,0,182988.94,"This customer is a 34-year-old male from Spain with a credit score of 559.0. He has no tenure with the bank and currently has a balance of 0.0. He has one product with the bank, a credit card, but is not an active member. His estimated salary is 182988.9375.",0
1644,698,2,130015.24,1,1,1,41595.3,This customer is a 38-year-old male from France with a credit score of 698.0. He has been a customer for 2.0 years and has a balance of 130015.2421875. He currently has 1.0 product with the bank and has a credit card. He is an active member and has an estimated salary of 41595.30078125.,0
1645,606,5,108166.09,2,0,1,8643.21,This customer is a 61-year-old male from France with a credit score of 606.0. He has been a customer for 5.0 years and currently has a balance of 108166.09375. He has 2.0 products with the bank but does not have a credit card. He is an active member and has an estimated salary of 8643.2099609375.,0
1646,641,9,112494.99,1,1,1,32231.6,This customer is a 31-year-old male from France with a credit score of 641.0. He has been a customer for 9.0 years and has a balance of 112494.9921875. He currently has 1.0 product with the bank and has a credit card. He is an active member and has an estimated salary of 32231.599609375.,0
1647,799,9,154586.92,1,0,1,88604.89,This customer is a 31-year-old male from Germany with a credit score of 799.0. He has been a customer for 9.0 years and has a balance of 154586.921875. He currently has 1.0 product with the bank and does not have a credit card. He is an active member and has an estimated salary of 88604.890625.,1
1648,592,3,96651.03,1,1,1,3232.82,This customer is a 37-year-old male from France with a credit score of 592.0. He has been a customer for 3.0 years and currently has a balance of 96651.03125. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 3232.820068359375.,0
1649,708,10,105355.81,1,1,0,123.07,"This customer is a 52-year-old male from France with a credit score of 708.0. He has been a customer for 10.0 years and currently has a balance of 105355.8125. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 123.06999969482422.",1
1650,693,5,124151.09,1,1,0,88705.14,"This customer is a 35-year-old female from France with a credit score of 693.0. She has been a customer for 5.0 years and currently has a balance of 124151.09375. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 88705.140625.",1
1651,500,4,0.0,2,1,0,12833.96,"This customer is a 34-year-old female from France with a credit score of 500.0. She has been a customer for 4.0 years and currently has a balance of 0.0. She has 2.0 products with the bank and holds a credit card. However, she is not an active member. Her estimated salary is 12833.9599609375.",0
1652,656,9,0.0,2,1,1,85240.61,"This customer is a 48-year-old female from France with a credit score of 656.0. She has been a customer for 9.0 years and currently has a balance of 0.0. She has 2.0 products with the company, including a credit card, and is an active member. Her estimated salary is 85240.609375.",1
1653,761,9,127637.92,1,1,1,81062.93,This customer is a 36-year-old male from France with a credit score of 761.0. He has been a customer for 9.0 years and has a balance of 127637.921875. He currently has 1.0 product with the bank and has a credit card. He is an active member and has an estimated salary of 81062.9296875.,0
1654,764,5,0.0,2,0,1,105155.66,This customer is a 30-year-old male from France with a credit score of 764.0. He has been a customer for 5.0 years and currently has a balance of 0.0. He has 2.0 products with the bank but does not have a credit card. He is an active member and has an estimated salary of 105155.65625.,0
1655,597,9,0.0,2,1,1,7156.09,This customer is a 36-year-old female from France with a credit score of 597.0. She has been a customer for 9.0 years and currently has a balance of 0.0. She has 2.0 products with the company and has a credit card. She is an active member and has an estimated salary of 7156.08984375.,0
