ID,credit_score,tenure,balance,number_of_products,has_credit_card,is_active_member,salary,customer_profile,Y
682,649,8,0.0,1,1,0,103760.53,"This customer is a 38-year-old female from Spain with a credit score of 649.0. She has been a customer for 8.0 years and currently has a balance of 0.0. She has one product with the bank, a credit card, and is not an active member. Her estimated salary is 103760.53125.",0
683,633,2,109786.82,2,1,1,139712.81,This customer is a 30-year-old male from Germany with a credit score of 633.0. He has been a customer for 2.0 years and currently has a balance of 109786.8203125. He has 2.0 products with the bank and has a credit card. He is an active member and has an estimated salary of 139712.8125.,0
684,716,4,144428.88,1,1,0,134132.66,"This customer is a 35-year-old male from France with a credit score of 716.0. He has been a customer for 4.0 years and has a balance of 144428.875. He currently has 1.0 product with the bank and has a credit card. However, he is not an active member. His estimated salary is 134132.65625.",0
685,645,4,59893.85,2,1,0,43999.64,"This customer is a 36-year-old male from Spain with a credit score of 645.0. He has been with the bank for 4.0 years and has a balance of 59893.8515625. He currently has 2.0 products with the bank and has a credit card. However, he is not an active member. His estimated salary is 43999.640625.",0
686,698,10,116363.37,2,1,0,198059.16,"This customer is a 44-year-old male from Germany with a credit score of 698.0. He has been a customer for 10.0 years and currently has a balance of 116363.3671875. He has 2.0 products with the bank and has a credit card. However, he is not an active member. His estimated salary is 198059.15625.",0
687,794,10,146126.75,1,1,1,88992.05,This customer is a 24-year-old male from France with a credit score of 794.0. He has been a customer for 10.0 years and has a balance of 146126.75. He currently has one product with the bank and has a credit card. He is an active member and has an estimated salary of 88992.046875.,0
688,671,8,115713.84,2,0,0,83210.84,This customer is a 48-year-old female from France with a credit score of 671.0. She has been a customer for 8.0 years and currently has a balance of 115713.84375. She has 2.0 products with the bank but does not have a credit card and is not an active member. Her estimated salary is 83210.84375.,0
689,651,1,90218.11,1,1,0,174337.69,"This customer is a 41-year-old male from Germany with a credit score of 651.0. He has been a customer for 1.0 year and currently has a balance of 90218.109375. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 174337.6875.",0
690,619,3,0.0,2,1,0,53394.12,"This customer is a 28-year-old female from France with a credit score of 619.0. She has been a customer for 3.0 years and currently has a balance of 0.0. She has 2.0 products with the bank and holds a credit card. However, she is not an active member. Her estimated salary is 53394.12109375.",0
691,558,2,142537.19,1,1,1,88791.83,This customer is a 58-year-old male from Germany with a credit score of 558.0. He has been a customer for 2.0 years and has a balance of 142537.1875. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 88791.828125.,0
692,638,6,0.0,1,1,0,164247.52,"This customer is a 36-year-old female from France with a credit score of 638.0. She has been a customer for 6.0 years and currently has a balance of 0.0. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 164247.515625.",0
693,657,8,107174.58,1,1,1,126369.55,This customer is a 57-year-old male from Germany with a credit score of 657.0. He has been a customer for 8.0 years and has a balance of 107174.578125. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 126369.546875.,0
694,584,4,109646.83,1,1,1,70240.79,This customer is a 36-year-old female from Germany with a credit score of 584.0. She has been a customer for 4.0 years and has a balance of 109646.828125. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 70240.7890625.,0
695,502,3,101465.31,1,1,0,43568.31,"This customer is a 57-year-old female from Germany with a credit score of 502.0. She has been a customer for 3.0 years and has a balance of 101465.3125. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 43568.30859375.",0
696,671,6,0.0,2,1,1,15846.42,"This customer is a 31-year-old female from France with a credit score of 671.0. She has been a customer for 6.0 years and currently has a balance of 0.0. She has 2.0 products with the company, including a credit card, and is an active member. Her estimated salary is 15846.419921875.",0
697,775,4,152309.38,1,1,0,104112.0,"This customer is a 27-year-old female from France with a credit score of 775.0. She has been a customer for 4.0 years and has a balance of 152309.375. She currently has 1.0 product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 104112.0.",0
698,702,6,149218.39,1,1,1,9633.01,This customer is a 29-year-old female from France with a credit score of 702.0. She has been a customer for 6.0 years and has a balance of 149218.390625. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 9633.009765625.,0
699,680,4,0.0,2,1,1,58761.33,"This customer is a 43-year-old female from France with a credit score of 680.0. She has been a customer for 4.0 years and currently has a balance of 0.0. She has 2.0 products with the bank, including a credit card, and is an active member. Her estimated salary is 58761.328125.",0
700,717,5,190305.78,1,1,0,99347.8,"This customer is a 42-year-old female from Spain with a credit score of 717.0. She has been a customer for 5.0 years and currently has a balance of 190305.78125. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 99347.796875.",0
701,587,2,0.0,4,0,1,106174.7,This customer is a 40-year-old male from France with a credit score of 587.0. He has been a customer for 2.0 years and currently has 4.0 products with a balance of 0.0. He does not have a credit card but is an active member. His estimated salary is 106174.703125.,0
702,784,2,109960.06,2,1,1,170829.88,This customer is a 28-year-old male from Germany with a credit score of 784.0. He has been a customer for 2.0 years and currently has a balance of 109960.0625. He has 2.0 products with the bank and has a credit card. He is an active member and has an estimated salary of 170829.875.,0
703,850,2,0.0,2,0,1,27937.12,This customer is a 30-year-old male from Spain with an excellent credit score of 850.0. He has been a member for 2.0 years and is an active member. He currently has 2.0 products with us and does not have a credit card. His estimated salary is 27937.119140625 and his balance is currently at 0.0.,0
